n,Time
10,472.16
20,492.03
30,592.97
40,597.91
50,670.05
60,704.11
70,670.10
80,602.25
90,631.72
100,770.70
110,875.22
120,798.38
130,857.79
140,924.75
150,795.03
160,1008.03
170,920.12
180,959.18
190,932.10
200,1168.22
210,1131.82
220,1127.96
230,1044.91
240,1104.88
250,1155.27
260,1083.80
270,1231.35
280,1232.44
290,1346.99
300,1432.19
310,1299.19
320,1546.83
330,1323.20
340,1425.70
350,1684.71
360,1327.15
370,1393.10
380,1455.53
390,1639.14
400,1528.96
410,1530.91
420,1535.30
430,1813.80
440,2012.43
450,1770.21
460,2085.39
470,1864.87
480,1912.93
490,2037.13
500,2103.99
510,2000.15
520,2178.69
530,1851.63
540,2116.08
550,2310.16
560,2406.11
570,1962.28
580,2002.97
590,2186.89
600,2145.99
610,2386.87
620,2091.26
630,2375.26
640,2561.48
650,2221.43
660,2724.97
670,2806.18
680,2858.58
690,2502.26
700,2538.95
710,2397.72
720,2321.20
730,2632.69
740,2438.17
750,2706.87
760,2397.53
770,2589.20
780,2789.38
790,3080.74
800,3026.65
810,2551.44
820,3167.10
830,2533.01
840,3102.50
850,2579.04
860,3253.33
870,2688.00
880,3222.02
890,2789.57
900,3395.25
910,3086.78
920,3123.40
930,2690.15
940,2937.28
950,3436.65
960,2891.45
970,3034.36
980,3002.98
990,2962.97
1000,3293.70
1010,3140.74
1020,3647.09
1030,2811.17
1040,3405.19
1050,3217.66
1060,3712.57
1070,3140.19
1080,3276.53
1090,3548.41
1100,3328.37
1110,3281.25
1120,3712.54
1130,3415.50
1140,3570.26
1150,3009.98
1160,3569.14
1170,3038.08
1180,3796.90
1190,3230.47
1200,3632.79
1210,3765.64
1220,3537.60
1230,3327.16
1240,3816.15
1250,3896.77
1260,3971.96
1270,3107.22
1280,4063.46
1290,3546.77
1300,3175.22
1310,3644.97
1320,3537.21
1330,3495.04
1340,4001.03
1350,4139.49
1360,3220.69
1370,3490.93
1380,4015.63
1390,3889.52
1400,3715.71
1410,3492.61
1420,3938.39
1430,3456.44
1440,3506.84
1450,3704.66
1460,3660.50
1470,3906.57
1480,3285.76
1490,3290.59
1500,3738.33
1510,3696.80
1520,3595.59
1530,3619.49
1540,3402.60
1550,3624.46
1560,3831.33
1570,3626.58
1580,3469.95
1590,3354.27
1600,3583.18
1610,3455.61
1620,3313.44
1630,4005.82
1640,3482.27
1650,4426.71
1660,3359.92
1670,4031.47
1680,4263.13
1690,3740.84
1700,3547.70
1710,4110.81
1720,3695.63
1730,3372.75
1740,3506.41
1750,4335.69
1760,4463.90
1770,4396.05
1780,3474.63
1790,3916.87
1800,3749.41
1810,3699.18
1820,3411.84
1830,4399.88
1840,3901.39
1850,3645.91
1860,4316.47
1870,3956.45
1880,3703.21
1890,4321.12
1900,3695.31
1910,4153.55
1920,4016.43
1930,3462.18
1940,3920.28
1950,3463.99
1960,3735.61
1970,4435.87
1980,4036.62
1990,3763.41
2000,3708.53
2010,3565.30
2020,4133.81
2030,4582.29
2040,3632.85
2050,4511.56
2060,4333.05
2070,3588.32
2080,3488.52
2090,3544.15
2100,4183.13
2110,4458.58
2120,4576.51
2130,4084.55
2140,3620.78
2150,4631.72
2160,3614.08
2170,4413.10
2180,4551.46
2190,3489.25
2200,4538.73
2210,3882.07
2220,4418.80
2230,4361.76
2240,3578.25
2250,4390.77
2260,3771.31
2270,3718.56
2280,4058.40
2290,4144.00
2300,3854.65
2310,4336.77
2320,4265.50
2330,3516.68
2340,3593.82
2350,4366.23
2360,3555.15
2370,3620.53
2380,4620.07
2390,3885.22
2400,3816.63
2410,4509.73
2420,4145.29
2430,4315.38
2440,4625.05
2450,3727.69
2460,4211.91
2470,3966.30
2480,3917.59
2490,3630.18
2500,4585.45
2510,3805.75
2520,4562.82
2530,3881.04
2540,4266.80
2550,4171.96
2560,4074.45
2570,4316.55
2580,4055.24
2590,3830.74
2600,4068.42
2610,3786.34
2620,3779.13
2630,3938.88
2640,4036.68
2650,4343.90
2660,4526.49
2670,4546.91
2680,4239.00
2690,4090.13
2700,3985.67
2710,4394.86
2720,3597.21
2730,3465.67
2740,4396.96
