n,Time
100,0.00
200,0.00
300,0.00
400,0.00
500,0.00
600,0.00
700,0.00
800,0.00
900,0.00
1000,0.00
1100,0.00
1200,0.00
1300,0.00
1400,0.00
1500,0.00
1600,0.00
1700,0.00
1800,0.00
1900,0.00
2000,0.00
2100,1035.94
2200,947.69
2300,1046.18
2400,1115.74
2500,1258.77
2600,1362.08
2700,1084.11
2800,1281.59
2900,1236.15
3000,1598.15
3100,1303.16
3200,1568.02
3300,1387.33
3400,1486.71
3500,1525.52
3600,1759.99
3700,1917.48
3800,1993.44
3900,1651.12
4000,1594.09
4100,2098.95
4200,1905.42
4300,2010.25
4400,2016.92
4500,1772.28
4600,1793.56
4700,1820.33
4800,1996.56
4900,1808.29
5000,2229.52
5100,1787.77
5200,1786.40
5300,2095.78
5400,2036.12
5500,1825.06
5600,1803.96
5700,1709.08
5800,1711.93
5900,1783.85
6000,2036.32
6100,1737.13
6200,1945.10
6300,1981.51
6400,1855.04
6500,1497.22
6600,1537.27
6700,1786.13
6800,1757.00
6900,1636.94
7000,1487.86
7100,1559.75
7200,1483.79
7300,1233.56
7400,1431.61
7500,1106.55
7600,1162.86
7700,1141.80
7800,1105.41
7900,1052.06
8000,986.52
8100,934.15
8200,873.73
8300,1013.65
8400,1005.67
8500,779.76
8600,791.11
8700,739.20
8800,785.54
8900,790.59
9000,706.50
9100,661.43
9200,675.01
9300,686.09
9400,574.48
9500,580.55
9600,502.40
9700,507.18
9800,597.54
9900,557.00
10000,467.19
