n,Time
101,0.0
201,0.0
301,0.0
401,0.0
501,0.0
601,0.0
701,0.0
801,0.0
901,0.0
1001,0.0
1101,9205.371443785047
1201,9241.163161512524
1301,10012.764197817649
1401,11450.116771244853
1501,9341.10710365039
1601,9137.063647576872
1701,10910.514058848627
1801,11992.67707653829
1901,12171.399859101988
2001,11862.865730055666
2101,12060.539581993537
2201,10772.953654630945
2301,10312.522846968384
2401,11832.452423380868
2501,11055.975712278801
2601,9030.939673511035
2701,10099.261146851188
2801,10032.4326768385
2901,10316.500268553293
3001,9824.62366294305
3101,9343.473865446935
3201,9381.694953461405
3301,9398.422055801844
3401,8887.60998031383
3501,10441.391021753096
3601,10343.459513087582
3701,9715.394215646993
3801,9298.995332411781
3901,9589.53713157546
4001,8290.838653415194
4101,8300.631247689924
4201,9381.047983920143
4301,8824.71408937579
4401,9974.55788440535
4501,7822.170001444156
4601,8383.206027443397
4701,8406.883881483936
4801,7531.406669388921
4901,6866.152600616754
5001,7801.6403276998835
5101,6975.536476967498
5201,7521.63840549894
5301,7086.013828815302
5401,6450.609156342531
5501,7696.705627725763
5601,6387.407874576338
5701,6880.345824313196
5801,7278.100911609675
5901,6779.733443016761
6001,6835.838469755161
6101,6573.629661136549
6201,5957.411955646829
6301,6196.227713909031
6401,5159.094227344815
6501,5669.803954677572
6601,5207.075802413725
6701,4750.377438786974
6801,5112.698537351142
6901,4079.0079124758636
7001,3950.6820688421753
7101,4005.4973112189837
7201,4315.078576661446
7301,3877.9762315379207
7401,3573.112862908902
7501,3294.7023457122455
7601,3931.974766019351
7701,2900.8460060207217
7801,3021.1575567802324
7901,3272.066115223984
8001,2773.225154196912
8101,3208.615897168745
8201,2869.7006273157704
8301,2917.3498028894255
8401,2806.8339930211596
8501,2437.740361513593
8601,2737.3089846311073
8701,2101.177632609592
8801,2187.915745956932
8901,2209.489799493929
9001,2099.1711996163576
9101,1758.2085774661055
9201,1752.613711553791
9301,1921.3365468676996
9401,1571.3457224934793
9501,1801.703117335922
9601,1813.797975156857
9701,1834.2036384644705
9801,1626.1719043432672
9901,1732.2703183013928
10001,1549.6442877919994
